Label,Message
spam,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!
ham,"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!"
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
ham,"Sorry, I'll call later in meeting"
ham,"I call you later, don't have network. If urgnt, sms me."
ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody."
ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill"
ham,Hey what are you doing. Y no reply pa..
ham,Did u got that persons story
ham,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs
spam,<Forwarded from 88877>FREE entry into our £250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com
ham,I will come tomorrow di
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
spam,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
ham,I've reached sch already...
ham,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
ham,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...
ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
ham,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched..."
ham,Lil fever:) now fine:)
ham,What happened to our yo date?
ham,I am in office:)whats the matter..msg me now.i will call you at break:).
ham,K..k:)how much does it cost?
ham,When ü login dat time... Dad fetching ü home now?
ham,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.
ham,Arun can u transfr me d amt
ham,Of course. I guess god's just got me on hold right now.
spam,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
ham,Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
ham,Oh did you charge camera
ham,Anytime...
ham,No. To be nosy I guess. Idk am I over reacting if I'm freaked?
ham,Waiting for your call.
ham,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
ham,I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin
ham,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch..."
ham,S...i will take mokka players only:)
ham,Would me smoking you out help us work through this difficult time
ham,Pls dont restrict her from eating anythin she likes for the next two days.
ham,Tension ah?what machi?any problem?
ham,Prepare to be pounded every night...
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
ham,I will come with karnan car. Please wait till 6pm will directly goto doctor.
ham,I'm in class. Will holla later
ham,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?
ham,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
ham,Y bishan lei... I tot ü say lavender? 
ham,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you."
ham,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
ham,Where at were hungry too
ham,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota
ham,So do you have samus shoulders yet
ham,Your right! I'll make the appointment right now.
ham,Not..tel software name..
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
ham,"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?"
ham,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.
ham,Unlimited texts. Limited minutes.
spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
ham,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...
ham,He says hi and to get your ass back to south tampa (preferably at a kegger)
ham,Many times we lose our best ones bcoz we are 
ham,"SYMPTOMS when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your"
spam,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
ham,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon..."
ham,So u gonna get deus ex?
spam,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468
ham,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
ham,Have you started in skye
ham,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.
ham,I sent your maga that money yesterday oh.
ham,I cant pick the phone right now. Pls send a message
ham,Ya just telling abt tht incident..
ham,"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!"
ham,Wat time do u wan 2 meet me later?
ham,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng."
ham,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
ham,For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.
ham,Well thats nice. Too bad i cant eat it
ham,Ok lor... Or u wan me go look 4 u?
ham,"Ok, be careful ! Don't text and drive !"
ham,Where r e meeting tmr?
ham,"Oops, I'll let you know when my roommate's done"
ham,Mmm so yummy babe ... Nice jolt to the suzy
spam,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345
ham,This weekend is fine (an excuse not to do too much decorating)
ham,I want to go to perumbavoor
ham,Yup... From what i remb... I think should be can book... 
spam,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
spam,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
ham,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...
spam,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2"
ham,I don know account details..i will ask my mom and send you.my mom is out of reach now.
spam,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)
ham,Hi :)finally i completed the course:)
ham,Hi' Test on  &lt;#&gt; rd ....
ham,No plm i will come da. On the way.
ham,Even if he my friend he is a priest call him now
ham,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.
ham,K I'll take care of it
ham,:-) :-)
ham,Dear where you. Call me
ham,I'm at home. Please call
ham,Then ü come n pick me at 530 ar?
ham,If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.
ham,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?
ham,Shhhhh nobody is supposed to know!
ham,Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...
ham,And is there a way you can send shade's stuff to her. And she has been wonderful too.
ham,Yes. Rent is very expensive so its the way we save.
ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
ham,Sounds great! Are you home now?
ham,"Best line said in Love: . ""I will wait till the day I can forget u Or The day u realize that u cannot forget me.""... Gn"
ham,"Awesome, lemme know whenever you're around"
ham,I dont want to hear anything
ham,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?"
ham,Yes.he have good crickiting mind
ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
spam,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
spam,For sale - arsenal dartboard. Good condition but no doubles or trebles!
ham,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.
ham,Went to pay rent. So i had to go to the bank to authorise the payment.
ham,Have a good trip. Watch out for . Remember when you get back we must decide about easter.
ham,Oh really?? Did you make it on air? What's your talent?
ham,I.ll get there tomorrow and send it to you
ham,Finally the match heading towards draw as your prediction.
spam,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04
ham,This is my number by vivek..
ham,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
ham,Not course. Only maths one day one chapter with in one month we can finish.
ham,Hope you are not scared!
ham,I luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx
ham,The basket's gettin full so I might be by tonight
ham,U dun say so early hor... U c already then say...
spam,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS"
ham,You want to go? 
ham,I will send them to your email. Do you mind  &lt;#&gt;  times per night?
ham,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx
